1243227814,1230676510,37940301.940918,37557266.5405273,,37428150.0244141,37428235.168457,85.1440429688,2.3862122746,89.1900722335,37428145.9783848,-4.0460292622,71.4110990415,37428163.757358,13.7329439297
1245322956,1232771658,38004240.6005859,37621205.3833008,,37492088.684082,37492174.0112305,85.3271484375,2.8637677064,89.3424359937,37492084.6687945,-4.0152875558,71.5330909819,37492102.4781395,13.7940574586
1247418728,1234867435,38068198.4863281,37685163.4216309,,37556046.5698242,37556132.0495605,85.4797363281,2.3857557024,89.494845569,37556042.554715,-4.015109241,71.6551195464,37556060.394441,13.8246167824
1249514502,1236963214,38132156.4331055,37749121.5209961,,37620004.5166016,37620090.1489258,85.6323242188,2.3857534257,89.6472552897,37620000.5016705,-4.0149310678,71.7771482273,37620018.3717776,13.8551759943
1251610337,1239059054,38196116.2414551,37813081.4819336,,37683964.3249512,37684050.1098633,85.7849121094,2.3856839875,89.7996694465,37683960.3101938,-4.0147573352,71.8991804601,37683978.2106828,13.8857316524
1253705786,1241154509,38260064.2700195,37877029.6936035,,37747912.3535156,37747998.3215332,85.9680175781,2.8633481416,89.9520555325,37747908.3694777,-3.9840379506,72.0211902758,37747926.3003429,13.9468272999
1255801609,1243250337,38324023.7121582,37940989.2883301,,37811871.7956543,37811957.9162598,86.1206054688,2.3856976472,90.1044688166,37811867.811791,-3.9838633463,72.1432218099,37811885.773038,13.9773836583
1257897004,1245345737,38387970.0927734,38004935.8215332,,37875818.1762695,37875904.4494629,86.2731933594,2.3861849437,90.2568509756,37875814.1926119,-3.9836576134,72.2652284232,37875832.1842345,14.0079649389
1259992232,1247440970,38451911.3769531,38068877.2583008,,37939759.4604492,37939845.8862305,86.42578125,2.3863751344,90.4092209899,37939755.4770095,-3.9834397435,72.3872253128,37939773.4990052,14.038555935
1262088259,1249537002,38515877.0446777,38132843.0786133,,38003725.1281738,38003811.706543,86.5783691406,2.3854654544,90.5616491094,38003721.1448939,-3.9832799658,72.5092687249,38003739.1972742,14.0691004172
1264183798,1251632547,38579827.8198242,38196794.0368652,,38067675.9033203,38067762.6647949,86.7614746094,2.8632251655,90.7140417403,38067671.9507532,-3.9525671303,72.631283781,38067690.0335111,14.130190827
1266279926,1253728680,38643796.5698242,38260762.9394531,,38131644.6533203,38131731.5673828,86.9140625,2.3853505129,90.8664772048,38131640.7009056,-3.9524147063,72.7533330739,38131658.8140497,14.1607294232
1268375545,1255824305,38707749.786377,38324716.3391113,,38195597.869873,38195684.967041,87.0971679688,2.8631158622,91.0188756536,38195593.9481654,-3.9217076823,72.8753527881,38195612.0916882,14.2218151838
