3798000000 384 24 16
3798000000 249 9 17 
3798000000 202 14 18
3798000000 71 13 19
3798000000 367 26 20
3798000000 397 28 21
3798000000 407 11 22
3798000000 55 37 23
3798000000 237 10 24
3798000000 409 27 25
3798000000 204 15 26
3798000000 79 17 27
3798000000 328 38 28
3798000000 246 12 29
3798000000 46 19 30
3798000000 244 30  31
3798000000 323 21 32
3798000000 231 31 33
3798000000 331 22 34
3798000000 296 32 35
3798000000 172 29 36
3798000000 292 33 37
3798000000 334 35 38
4013000000 16 1 1
4013000000 94 6 2
4013000000 12 20 5
4013000000 419 18 6
4013000000 100 4 7
4013000000 148 3 8
4013000000 10 7 9
4013000000 427 8 10
4013000000 152 34 11
4013000000 9 23 12
4013000000 29 25 13
4013000000 257 5 14
4013000000 171 36 15
4013000000 384 24 16
4013000000 249 9 17 
4013000000 202 14 18
4013000000 71 13 19
4013000000 367 26 20
4013000000 397 28 21
4013000000 407 11 22
4013000000 55 37 23
4013000000 237 10 24
4013000000 409 27 25
4013000000 204 15 26
4013000000 79 17 27
4013000000 328 38 28
4013000000 246 12 29
4013000000 46 19 30
4013000000 244 30  31
4013000000 323 21 32
4013000000 231 31 33
4013000000 331 22 34
4013000000 296 32 35
4013000000 172 29 36
4013000000 292 33 37
4013000000 334 35 38
4167000000 16 1 1
4167000000 94 6 2
4167000000 12 20 5
4167000000 100 4 7
4167000000 148 3 8
4167000000 10 7 9
4167000000 427 8 10
4167000000 152 34 11
4167000000 9 23 12
4167000000 29 25 13
4167000000 257 5 14
4167000000 171 36 15
4167000000 384 24 16
4167000000 249 9 17 
4167000000 202 14 18
4167000000 71 13 19
4167000000 367 26 20
4167000000 397 28 21
4167000000 407 11 22
4167000000 55 37 23
4167000000 237 10 24
4167000000 409 27 25
4167000000 204 15 26
4167000000 79 17 27
4167000000 328 38 28
4167000000 246 12 29
4167000000 46 19 30
4167000000 244 30  31
4167000000 323 21 32
4167000000 231 31 33
4167000000 331 22 34
4167000000 296 32 35
4167000000 172 29 36
4167000000 292 33 37
4167000000 334 35 38
4259000000 16 1 1
4259000000 94 6 2
4259000000 12 20 5
4259000000 100 4 7
4259000000 148 3 8
4259000000 10 7 9
4259000000 427 8 10
4259000000 152 34 11
4259000000 9 23 12
4259000000 29 25 13
4259000000 257 5 14
4259000000 171 36 15
4259000000 384 24 16
4259000000 249 9 17 
4259000000 202 14 18
4259000000 71 13 19
4259000000 367 26 20
4259000000 397 28 21
4259000000 407 11 22
4259000000 55 37 23
4259000000 237 10 24
4259000000 409 27 25
4259000000 204 15 26
4259000000 79 17 27
4259000000 328 38 28
4259000000 246 12 29
4259000000 46 19 30
4259000000 244 30  31
4259000000 323 21 32
4259000000 231 31 33
4259000000 331 22 34
4259000000 296 32 35
4259000000 172 29 36
4259000000 292 33 37
4259000000 334 35 38
4286000000 16 1 1
4286000000 94 6 2
4286000000 12 20 5
4286000000 100 4 7
4286000000 10 7 9
4286000000 427 8 10
4286000000 152 34 11
4286000000 9 23 12
4286000000 29 25 13
4286000000 257 5 14
4286000000 171 36 15
4286000000 384 24 16
4286000000 249 9 17 
4286000000 202 14 18
4286000000 71 13 19
4286000000 367 26 20
4286000000 397 28 21
4286000000 407 11 22
4286000000 55 37 23
4286000000 237 10 24
4286000000 409 27 25
4286000000 204 15 26
4286000000 79 17 27
4286000000 328 38 28
4286000000 246 12 29
4286000000 46 19 30
4286000000 244 30  31
4286000000 323 21 32
4286000000 231 31 33
4286000000 331 22 34
4286000000 296 32 35
4286000000 172 29 36
4286000000 292 33 37
4286000000 334 35 38
4516000000 16 1 1
4516000000 94 6 2
4516000000 12 20 5
4516000000 100 4 7
4516000000 427 8 10
4516000000 152 34 11
4516000000 9 23 12
4516000000 29 25 13
4516000000 257 5 14
4516000000 171 36 15
4516000000 384 24 16
4516000000 249 9 17 
4516000000 202 14 18
4516000000 71 13 19
4516000000 367 26 20
4516000000 397 28 21
4516000000 407 11 22
4516000000 55 37 23
4516000000 237 10 24
4516000000 409 27 25
4516000000 204 15 26
4516000000 79 17 27
4516000000 328 38 28
4516000000 246 12 29
4516000000 46 19 30
4516000000 244 30  31
4516000000 323 21 32
4516000000 231 31 33
4516000000 331 22 34
4516000000 296 32 35
4516000000 172 29 36
4516000000 292 33 37
4516000000 334 35 38
4629000000 16 1 1
4629000000 94 6 2
4629000000 12 20 5
4629000000 100 4 7
4629000000 427 8 10
4629000000 152 34 11
4629000000 9 23 12
4629000000 29 25 13
4629000000 257 5 14
4629000000 171 36 15
4629000000 384 24 16
4629000000 249 9 17 
4629000000 202 14 18
4629000000 71 13 19
4629000000 367 26 20
4629000000 397 28 21
4629000000 407 11 22
4629000000 55 37 23
4629000000 237 10 24
4629000000 409 27 25
4629000000 204 15 26
4629000000 79 17 27
4629000000 328 38 28
4629000000 246 12 29
4629000000 46 19 30
4629000000 244 30  31
4629000000 323 21 32
4629000000 231 31 33
4629000000 331 22 34
4629000000 296 32 35
4629000000 172 29 36
4629000000 292 33 37
4629000000 334 35 38
4701000000 16 1 1
4701000000 94 6 2
4701000000 12 20 5
4701000000 100 4 7
4701000000 152 34 11
4701000000 9 23 12
4701000000 29 25 13
4701000000 257 5 14
4701000000 171 36 15
4701000000 384 24 16
4701000000 249 9 17 
4701000000 202 14 18
4701000000 71 13 19
4701000000 367 26 20
4701000000 397 28 21
4701000000 407 11 22
4701000000 55 37 23
4701000000 237 10 24
4701000000 409 27 25
4701000000 204 15 26
4701000000 79 17 27
4701000000 328 38 28
4701000000 246 12 29
4701000000 46 19 30
4701000000 244 30  31
4701000000 323 21 32
4701000000 231 31 33
4701000000 331 22 34
4701000000 296 32 35
4701000000 172 29 36
4701000000 292 33 37
4701000000 334 35 38
4825000000 16 1 1
4825000000 94 6 2
4825000000 12 20 5
4825000000 100 4 7
4825000000 152 34 11
4825000000 9 23 12
4825000000 29 25 13
4825000000 257 5 14
4825000000 171 36 15
4825000000 384 24 16
4825000000 249 9 17 
4825000000 202 14 18
4825000000 71 13 19
4825000000 367 26 20
4825000000 397 28 21
4825000000 407 11 22
4825000000 55 37 23
4825000000 237 10 24
4825000000 409 27 25
4825000000 204 15 26
4825000000 79 17 27
4825000000 328 38 28
4825000000 246 12 29
4825000000 46 19 30
4825000000 244 30  31
4825000000 323 21 32
4825000000 231 31 33
4825000000 331 22 34
4825000000 296 32 35
4825000000 172 29 36
4825000000 292 33 37
4825000000 334 35 38
4862000000 16 1 1
4862000000 94 6 2
4862000000 12 20 5
4862000000 100 4 7
4862000000 9 23 12
4862000000 29 25 13
4862000000 257 5 14
4862000000 171 36 15
4862000000 384 24 16
4862000000 249 9 17 
4862000000 202 14 18
4862000000 71 13 19
4862000000 367 26 20
4862000000 397 28 21
4862000000 407 11 22
4862000000 55 37 23
4862000000 237 10 24
4862000000 409 27 25
4862000000 204 15 26
4862000000 79 17 27
4862000000 328 38 28
4862000000 246 12 29
4862000000 46 19 30
4862000000 244 30  31
4862000000 323 21 32
4862000000 231 31 33
4862000000 331 22 34
4862000000 296 32 35
4862000000 172 29 36
4862000000 292 33 37
4862000000 334 35 38
4941000000 16 1 1
4941000000 94 6 2
4941000000 12 20 5
4941000000 100 4 7
4941000000 9 23 12
4941000000 29 25 13
4941000000 257 5 14
4941000000 171 36 15
4941000000 384 24 16
4941000000 249 9 17 
4941000000 202 14 18
4941000000 71 13 19
4941000000 367 26 20
4941000000 397 28 21
4941000000 407 11 22
4941000000 55 37 23
4941000000 237 10 24
4941000000 409 27 25
4941000000 204 15 26
4941000000 79 17 27
4941000000 328 38 28
4941000000 246 12 29
4941000000 46 19 30
4941000000 244 30  31
4941000000 323 21 32
4941000000 231 31 33
4941000000 331 22 34
4941000000 296 32 35
4941000000 172 29 36
4941000000 292 33 37
4941000000 334 35 38
4982000000 12 20 5
4982000000 94 6 2
4982000000 16 1 1
4982000000 100 4 7
4982000000 9 23 12
4982000000 29 25 13
4982000000 257 5 14
4982000000 171 36 15
4982000000 384 24 16
4982000000 249 9 17 
4982000000 202 14 18
4982000000 71 13 19
4982000000 367 26 20
4982000000 397 28 21
4982000000 407 11 22
4982000000 55 37 23
4982000000 237 10 24
4982000000 409 27 25
4982000000 204 15 26
4982000000 79 17 27
4982000000 328 38 28
4982000000 246 12 29
4982000000 46 19 30
4982000000 244 30  31
4982000000 323 21 32
4982000000 231 31 33
4982000000 331 22 34
4982000000 296 32 35
4982000000 172 29 36
4982000000 292 33 37
4982000000 334 35 38
5002000000 12 20 5
5002000000 94 6 2
5002000000 16 1 1
5002000000 100 4 7
5002000000 9 23 12
5002000000 29 25 13
5002000000 257 5 14
5002000000 171 36 15
5002000000 384 24 16
5002000000 249 9 17 
5002000000 202 14 18
5002000000 71 13 19
5002000000 367 26 20
5002000000 397 28 21
5002000000 407 11 22
5002000000 55 37 23
5002000000 237 10 24
5002000000 409 27 25
5002000000 204 15 26
5002000000 79 17 27
5002000000 328 38 28
5002000000 246 12 29
5002000000 46 19 30
5002000000 244 30  31
5002000000 323 21 32
5002000000 231 31 33
5002000000 331 22 34
5002000000 296 32 35
5002000000 172 29 36
5002000000 292 33 37
5002000000 334 35 38
5215000000 12 20 5
5215000000 94 6 2
5215000000 16 1 1
5215000000 100 4 7
5215000000 9 23 12
5215000000 29 25 13
5215000000 171 36 15
5215000000 384 24 16
5215000000 249 9 17 
5215000000 202 14 18
5215000000 71 13 19
5215000000 367 26 20
5215000000 397 28 21
5215000000 407 11 22
5215000000 55 37 23
5215000000 237 10 24
5215000000 409 27 25
5215000000 204 15 26
5215000000 79 17 27
5215000000 328 38 28
5215000000 246 12 29
5215000000 46 19 30
5215000000 244 30  31
5215000000 323 21 32
5215000000 231 31 33
5215000000 331 22 34
5215000000 296 32 35
5215000000 172 29 36
5215000000 292 33 37
5215000000 334 35 38
5222000000 12 20 5
5222000000 94 6 2
5222000000 16 1 1
5222000000 100 4 7
5222000000 9 23 12
5222000000 29 25 13
5222000000 171 36 15
5222000000 384 24 16
5222000000 249 9 17 
5222000000 202 14 18
5222000000 71 13 19
5222000000 367 26 20
5222000000 397 28 21
5222000000 407 11 22
5222000000 55 37 23
5222000000 237 10 24
5222000000 409 27 25
5222000000 204 15 26
5222000000 79 17 27
5222000000 328 38 28
5222000000 246 12 29
5222000000 46 19 30
5222000000 244 30  31
5222000000 323 21 32
5222000000 231 31 33
5222000000 331 22 34
5222000000 296 32 35
5222000000 172 29 36
5222000000 292 33 37
5222000000 334 35 38
5339000000 12 20 5
5339000000 94 6 2
5339000000 16 1 1
5339000000 100 4 7
5339000000 9 23 12
5339000000 29 25 13
5339000000 171 36 15
5339000000 384 24 16
5339000000 249 9 17 
5339000000 202 14 18
5339000000 71 13 19
5339000000 367 26 20
5339000000 397 28 21
5339000000 407 11 22
5339000000 55 37 23
5339000000 237 10 24
5339000000 409 27 25
5339000000 204 15 26
5339000000 79 17 27
5339000000 328 38 28
5339000000 246 12 29
5339000000 46 19 30
5339000000 244 30  31
5339000000 323 21 32
5339000000 231 31 33
5339000000 331 22 34
5339000000 296 32 35
5339000000 172 29 36
5339000000 292 33 37
5339000000 334 35 38
5346000000 12 20 5
5346000000 94 6 2
5346000000 16 1 1
5346000000 100 4 7
5346000000 9 23 12
5346000000 29 25 13
5346000000 384 24 16
5346000000 249 9 17 
5346000000 202 14 18
5346000000 71 13 19
5346000000 367 26 20
5346000000 397 28 21
5346000000 407 11 22
5346000000 55 37 23
5346000000 237 10 24
5346000000 409 27 25
5346000000 204 15 26
5346000000 79 17 27
5346000000 328 38 28
5346000000 246 12 29
5346000000 46 19 30
5346000000 244 30  31
5346000000 323 21 32
5346000000 231 31 33
5346000000 331 22 34
5346000000 296 32 35
5346000000 172 29 36
5346000000 292 33 37
5346000000 334 35 38
5372000000 12 20 5
5372000000 94 6 2
5372000000 16 1 1
5372000000 100 4 7
5372000000 9 23 12
5372000000 29 25 13
5372000000 384 24 16
5372000000 249 9 17 
5372000000 202 14 18
5372000000 71 13 19
5372000000 367 26 20
5372000000 397 28 21
5372000000 407 11 22
5372000000 55 37 23
5372000000 237 10 24
5372000000 409 27 25
5372000000 204 15 26
5372000000 79 17 27
5372000000 328 38 28
5372000000 246 12 29
5372000000 46 19 30
5372000000 244 30  31
5372000000 323 21 32
5372000000 231 31 33
5372000000 331 22 34
5372000000 296 32 35
5372000000 172 29 36
5372000000 292 33 37
5372000000 334 35 38
5376000000 12 20 5
5376000000 94 6 2
5376000000 16 1 1
5376000000 100 4 7
5376000000 9 23 12
5376000000 29 25 13
5376000000 384 24 16
5376000000 249 9 17 
5376000000 202 14 18
5376000000 71 13 19
5376000000 367 26 20
5376000000 397 28 21
5376000000 407 11 22
5376000000 55 37 23
5376000000 237 10 24
5376000000 409 27 25
5376000000 204 15 26
5376000000 79 17 27
5376000000 328 38 28
5376000000 246 12 29
5376000000 46 19 30
5376000000 244 30  31
5376000000 323 21 32
5376000000 231 31 33
5376000000 331 22 34
5376000000 296 32 35
5376000000 172 29 36
5376000000 292 33 37
5376000000 334 35 38
5479000000 12 20 5
5479000000 94 6 2
5479000000 16 1 1
5479000000 100 4 7
5479000000 9 23 12
5479000000 29 25 13
5479000000 249 9 17 
5479000000 202 14 18
5479000000 71 13 19
5479000000 367 26 20
5479000000 397 28 21
5479000000 407 11 22
5479000000 55 37 23
5479000000 237 10 24
5479000000 409 27 25
5479000000 204 15 26
5479000000 79 17 27
5479000000 328 38 28
5479000000 246 12 29
5479000000 46 19 30
5479000000 244 30  31
5479000000 323 21 32
5479000000 231 31 33
5479000000 331 22 34
5479000000 296 32 35
5479000000 172 29 36
5479000000 292 33 37
5479000000 334 35 38
5515000000 12 20 5
5515000000 94 6 2
5515000000 16 1 1
5515000000 100 4 7
5515000000 9 23 12
5515000000 29 25 13
5515000000 249 9 17 
5515000000 202 14 18
5515000000 71 13 19
5515000000 367 26 20
5515000000 397 28 21
5515000000 407 11 22
5515000000 55 37 23
5515000000 237 10 24
5515000000 409 27 25
5515000000 204 15 26
5515000000 79 17 27
5515000000 328 38 28
5515000000 246 12 29
5515000000 46 19 30
5515000000 244 30  31
5515000000 323 21 32
5515000000 231 31 33
5515000000 331 22 34
5515000000 296 32 35
5515000000 172 29 36
5515000000 292 33 37
5515000000 334 35 38
5704000000 12 20 5
5704000000 94 6 2
5704000000 16 1 1
5704000000 100 4 7
5704000000 9 23 12
5704000000 29 25 13
5704000000 249 9 17 
5704000000 202 14 18
5704000000 71 13 19
5704000000 367 26 20
5704000000 397 28 21
5704000000 407 11 22
5704000000 55 37 23
5704000000 237 10 24
5704000000 409 27 25
5704000000 204 15 26
5704000000 79 17 27
5704000000 328 38 28
5704000000 246 12 29
5704000000 46 19 30
5704000000 244 30  31
5704000000 323 21 32
5704000000 231 31 33
5704000000 331 22 34
5704000000 296 32 35
5704000000 172 29 36
5704000000 292 33 37
5704000000 334 35 38
5716000000 12 20 5
5716000000 94 6 2
5716000000 16 1 1
5716000000 100 4 7
5716000000 9 23 12
5716000000 29 25 13
5716000000 202 14 18
5716000000 71 13 19
5716000000 367 26 20
5716000000 397 28 21
5716000000 407 11 22
5716000000 55 37 23
5716000000 237 10 24
5716000000 409 27 25
5716000000 204 15 26
5716000000 79 17 27
5716000000 328 38 28
5716000000 246 12 29
5716000000 46 19 30
5716000000 244 30  31
5716000000 323 21 32
5716000000 231 31 33
5716000000 331 22 34
5716000000 296 32 35
5716000000 172 29 36
5716000000 292 33 37
5716000000 334 35 38
5762000000 12 20 5
5762000000 94 6 2
5762000000 16 1 1
5762000000 100 4 7
5762000000 9 23 12
5762000000 29 25 13
5762000000 71 13 19
5762000000 367 26 20
5762000000 397 28 21
5762000000 407 11 22
5762000000 55 37 23
5762000000 237 10 24
5762000000 409 27 25
5762000000 204 15 26
5762000000 79 17 27
5762000000 328 38 28
5762000000 246 12 29
5762000000 46 19 30
5762000000 244 30  31
5762000000 323 21 32
5762000000 231 31 33
5762000000 331 22 34
5762000000 296 32 35
5762000000 172 29 36
5762000000 292 33 37
5762000000 334 35 38
5813000000 12 20 5
5813000000 94 6 2
5813000000 16 1 1
5813000000 100 4 7
5813000000 9 23 12
5813000000 29 25 13
5813000000 367 26 20
5813000000 397 28 21
5813000000 407 11 22
5813000000 55 37 23
5813000000 237 10 24
5813000000 409 27 25
5813000000 204 15 26
5813000000 79 17 27
5813000000 328 38 28
5813000000 246 12 29
5813000000 46 19 30
5813000000 244 30  31
5813000000 323 21 32
5813000000 231 31 33
5813000000 331 22 34
5813000000 296 32 35
5813000000 172 29 36
5813000000 292 33 37
5813000000 334 35 38
5824000000 12 20 5
5824000000 94 6 2
5824000000 16 1 1
5824000000 100 4 7
5824000000 9 23 12
5824000000 29 25 13
5824000000 397 28 21
5824000000 407 11 22
5824000000 55 37 23
5824000000 237 10 24
5824000000 409 27 25
5824000000 204 15 26
5824000000 79 17 27
5824000000 328 38 28
5824000000 246 12 29
5824000000 46 19 30
5824000000 244 30  31
5824000000 323 21 32
5824000000 231 31 33
5824000000 331 22 34
5824000000 296 32 35
5824000000 172 29 36
5824000000 292 33 37
5824000000 334 35 38
5884000000 12 20 5
5884000000 94 6 2
5884000000 16 1 1
5884000000 100 4 7
5884000000 9 23 12
5884000000 29 25 13
5884000000 407 11 22
5884000000 55 37 23
5884000000 237 10 24
5884000000 409 27 25
5884000000 204 15 26
5884000000 79 17 27
5884000000 328 38 28
5884000000 246 12 29
5884000000 46 19 30
5884000000 244 30  31
5884000000 323 21 32
5884000000 231 31 33
5884000000 331 22 34
5884000000 296 32 35
5884000000 172 29 36
5884000000 292 33 37
5884000000 334 35 38
5901000000 12 20 5
5901000000 94 6 2
5901000000 16 1 1
5901000000 100 4 7
5901000000 9 23 12
5901000000 29 25 13
5901000000 407 11 22
5901000000 55 37 23
5901000000 237 10 24
5901000000 409 27 25
5901000000 204 15 26
5901000000 79 17 27
5901000000 328 38 28
5901000000 246 12 29
5901000000 46 19 30
5901000000 244 30  31
5901000000 323 21 32
5901000000 231 31 33
5901000000 331 22 34
5901000000 296 32 35
5901000000 172 29 36
5901000000 292 33 37
5901000000 334 35 38
5940000000 12 20 5
5940000000 94 6 2
5940000000 16 1 1
5940000000 100 4 7
5940000000 9 23 12
5940000000 29 25 13
5940000000 407 11 22
5940000000 55 37 23
5940000000 237 10 24
5940000000 409 27 25
5940000000 204 15 26
5940000000 79 17 27
5940000000 328 38 28
5940000000 246 12 29
5940000000 46 19 30
5940000000 244 30  31
5940000000 323 21 32
5940000000 231 31 33
5940000000 331 22 34
5940000000 296 32 35
5940000000 172 29 36
5940000000 292 33 37
5940000000 334 35 38
6031000000 12 20 5
6031000000 94 6 2
6031000000 16 1 1
6031000000 100 4 7
6031000000 9 23 12
6031000000 29 25 13
6031000000 55 37 23
6031000000 237 10 24
6031000000 409 27 25
6031000000 204 15 26
6031000000 79 17 27
6031000000 328 38 28
6031000000 246 12 29
6031000000 46 19 30
6031000000 244 30  31
6031000000 323 21 32
6031000000 231 31 33
6031000000 331 22 34
6031000000 296 32 35
6031000000 172 29 36
6031000000 292 33 37
6031000000 334 35 38
6135000000 12 20 5
6135000000 94 6 2
6135000000 16 1 1
6135000000 100 4 7
6135000000 9 23 12
6135000000 29 25 13
6135000000 55 37 23
6135000000 237 10 24
6135000000 409 27 25
6135000000 204 15 26
6135000000 79 17 27
6135000000 328 38 28
6135000000 246 12 29
6135000000 46 19 30
6135000000 244 30  31
6135000000 323 21 32
6135000000 231 31 33
6135000000 331 22 34
6135000000 296 32 35
6135000000 172 29 36
6135000000 292 33 37
6135000000 334 35 38
6166000000 12 20 5
6166000000 94 6 2
6166000000 16 1 1
6166000000 100 4 7
6166000000 9 23 12
6166000000 29 25 13
6166000000 55 37 23
6166000000 237 10 24
6166000000 409 27 25
6166000000 204 15 26
6166000000 79 17 27
6166000000 328 38 28
6166000000 246 12 29
6166000000 46 19 30
6166000000 244 30  31
6166000000 323 21 32
6166000000 231 31 33
6166000000 331 22 34
6166000000 296 32 35
6166000000 172 29 36
6166000000 292 33 37
6166000000 334 35 38
6229000000 12 20 5
6229000000 94 6 2
6229000000 16 1 1
6229000000 100 4 7
6229000000 9 23 12
6229000000 29 25 13
6229000000 55 37 23
6229000000 237 10 24
6229000000 409 27 25
6229000000 204 15 26
6229000000 79 17 27
6229000000 328 38 28
6229000000 246 12 29
6229000000 46 19 30
6229000000 244 30  31
6229000000 323 21 32
6229000000 231 31 33
6229000000 331 22 34
6229000000 296 32 35
6229000000 172 29 36
6229000000 292 33 37
6229000000 334 35 38
6286000000 12 20 5
6286000000 94 6 2
6286000000 16 1 1
6286000000 100 4 7
6286000000 9 23 12
6286000000 29 25 13
6286000000 237 10 24
6286000000 409 27 25
6286000000 204 15 26
6286000000 79 17 27
6286000000 328 38 28
6286000000 246 12 29
6286000000 46 19 30
6286000000 244 30  31
6286000000 323 21 32
6286000000 231 31 33
6286000000 331 22 34
6286000000 296 32 35
6286000000 172 29 36
6286000000 292 33 37
6286000000 334 35 38
6300000000 12 20 5
6300000000 94 6 2
6300000000 16 1 1
6300000000 100 4 7
6300000000 9 23 12
6300000000 29 25 13
6300000000 409 27 25
6300000000 204 15 26
6300000000 79 17 27
6300000000 328 38 28
6300000000 246 12 29
6300000000 46 19 30
6300000000 244 30  31
6300000000 323 21 32
6300000000 231 31 33
6300000000 331 22 34
6300000000 296 32 35
6300000000 172 29 36
6300000000 292 33 37
6300000000 334 35 38
6304000000 12 20 5
6304000000 94 6 2
6304000000 16 1 1
6304000000 100 4 7
6304000000 9 23 12
6304000000 29 25 13
6304000000 204 15 26
6304000000 79 17 27
6304000000 328 38 28
6304000000 246 12 29
6304000000 46 19 30
6304000000 244 30  31
6304000000 323 21 32
6304000000 231 31 33
6304000000 331 22 34
6304000000 296 32 35
6304000000 172 29 36
6304000000 292 33 37
6304000000 334 35 38
6333000000 12 20 5
6333000000 94 6 2
6333000000 16 1 1
6333000000 100 4 7
6333000000 9 23 12
6333000000 29 25 13
6333000000 79 17 27
6333000000 328 38 28
6333000000 246 12 29
6333000000 46 19 30
6333000000 244 30  31
6333000000 323 21 32
6333000000 231 31 33
6333000000 331 22 34
6333000000 296 32 35
6333000000 172 29 36
6333000000 292 33 37
6333000000 334 35 38
6402000000 12 20 5
6402000000 94 6 2
6402000000 16 1 1
6402000000 100 4 7
6402000000 9 23 12
6402000000 29 25 13
6402000000 79 17 27
6402000000 328 38 28
6402000000 246 12 29
6402000000 46 19 30
6402000000 244 30  31
6402000000 323 21 32
6402000000 231 31 33
6402000000 331 22 34
6402000000 296 32 35
6402000000 172 29 36
6402000000 292 33 37
6402000000 334 35 38
6418000000 12 20 5
6418000000 94 6 2
6418000000 16 1 1
6418000000 100 4 7
6418000000 9 23 12
6418000000 29 25 13
6418000000 79 17 27
6418000000 328 38 28
6418000000 246 12 29
6418000000 46 19 30
6418000000 244 30  31
6418000000 323 21 32
6418000000 231 31 33
6418000000 331 22 34
6418000000 296 32 35
6418000000 172 29 36
6418000000 292 33 37
6418000000 334 35 38
6459000000 12 20 5
6459000000 94 6 2
6459000000 16 1 1
6459000000 100 4 7
6459000000 9 23 12
6459000000 29 25 13
6459000000 79 17 27
6459000000 328 38 28
6459000000 246 12 29
6459000000 46 19 30
6459000000 244 30  31
6459000000 323 21 32
6459000000 231 31 33
6459000000 331 22 34
6459000000 296 32 35
6459000000 172 29 36
6459000000 292 33 37
6459000000 334 35 38
6473000000 12 20 5
6473000000 94 6 2
6473000000 16 1 1
6473000000 100 4 7
6473000000 9 23 12
6473000000 29 25 13
6473000000 79 17 27
6473000000 328 38 28
6473000000 246 12 29
6473000000 46 19 30
6473000000 244 30  31
6473000000 323 21 32
6473000000 231 31 33
6473000000 331 22 34
6473000000 296 32 35
6473000000 172 29 36
6473000000 292 33 37
6473000000 334 35 38
6499000000 12 20 5
6499000000 94 6 2
6499000000 16 1 1
6499000000 100 4 7
6499000000 9 23 12
6499000000 29 25 13
6499000000 79 17 27
6499000000 328 38 28
6499000000 246 12 29
6499000000 46 19 30
6499000000 244 30  31
6499000000 323 21 32
6499000000 231 31 33
6499000000 331 22 34
6499000000 296 32 35
6499000000 172 29 36
6499000000 292 33 37
6499000000 334 35 38
6615000000 12 20 5
6615000000 94 6 2
6615000000 16 1 1
6615000000 100 4 7
6615000000 9 23 12
6615000000 29 25 13
6615000000 79 17 27
6615000000 328 38 28
6615000000 246 12 29
6615000000 46 19 30
6615000000 244 30  31
6615000000 323 21 32
6615000000 231 31 33
6615000000 331 22 34
6615000000 296 32 35
6615000000 172 29 36
6615000000 292 33 37
6615000000 334 35 38
6713000000 12 20 5
6713000000 94 6 2
6713000000 16 1 1
6713000000 100 4 7
6713000000 9 23 12
6713000000 29 25 13
6713000000 79 17 27
6713000000 328 38 28
6713000000 246 12 29
6713000000 46 19 30
6713000000 244 30  31
6713000000 323 21 32
6713000000 231 31 33
6713000000 331 22 34
6713000000 296 32 35
6713000000 172 29 36
6713000000 292 33 37
6713000000 334 35 38
6731000000 12 20 5
6731000000 94 6 2
6731000000 16 1 1
