85 27292
88 43996
64 58253
67 62135
92 90420
55 93416
36 108110
60 112609
68 153179
39 157449
37 157954
81 168988
44 185045
83 203354
75 211452
29 251094
77 273680
42 296436
32 300492
94 337147
40 347312
15 348199
59 360411
80 447705
51 483306
57 491716
91 492269
33 494089
35 502528
70 503360
50 505694
30 524981
58 543473
90 544845
72 563578
63 578234
73 592082
53 599593
82 608872
79 633931
71 641586
86 647546
28 659329
84 666017
61 687563
69 748127
62 783667
89 785200
56 802617
87 808500
38 813363
65 824816
76 826474
31 859425
52 859523
0 955619
93 974600
78 994342
47 1647508
46 2384433
5 2857236
3 3366037
43 5163308
19 9953280
7 10675134
9 10970311
41 11956458
26 13201528
16 15202238
24 19346243
22 19816330
17 23619052
20 23966901
1 24998974
23 25057657
34 27446706
27 28247714
18 28537538
4 30117180
13 31678448
25 32388591
66 35913101
14 36610723
10 39811384
45 40069153
8 40631065
2 41198774
49 42967768
74 44204491
6 45136328
48 47403608
21 48629628
54 48897280
12 49466605
11 50001424
