"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
"syn-searchlight-strip"
1075 31
311 73
101 175
2696 175
1038 275
1992 475
317 575
155 675
891 675
221 875
2398 875
2402 875
312 1010
1288 1075
729 1375
800 1375
359 1410
321 1575
627 1575
190 1675
693 1675
1332 1875
806 1975
965 1975
699 2175
865 2175
933 2175
1170 2210
1127 2273
2211 2275
386 2275
718 2375
2068 2575
2385 2575
592 2575
648 2575
370 2610
1099 2631
935 2675
219 2773
620 2775
906 2775
1970 2875
2508 2875
1743 2975
440 3075
791 3275
166 3310
2399 3375
450 3375
534 3375
1250 3473
578 3475
639 3575
130 3675
739 3675
81 3975
1957 4075
262 4075
773 4075
105 4175
384 4175
2370 4275
2375 4275
119 4375
948 4375
1714 4475
353 4475
863 4475
2735 4575
547 4675
821 4675
945 4675
237 4775
1006 4875
761 4875
765 4875
779 4875
1095 4973
2026 4975
2037 4975
181 5075
709 5075
117 5175
296 5175
128 5275
458 5275
816 5275
1010 5475
1105 5475
1254 5475
125 5475
1679 5475
272 5475
689 5475
694 5475
877 5475
724 5510
931 5675
1074 5775
326 5775
409 5775
384 5875
1194 5975
378 5975
835 5975
86 5975
289 6075
335 6210
460 6275
1243 6375
2262 6375
385 6375
386 6375
1657 6475
1839 6475
211 6475
574 6475
762 6475
784 6475
221 6575
685 6575
1327 6675
1331 6675
867 6675
1063 6775
316 6775
363 6775
984 6775
1542 6875
251 6975
806 6975
284 7075
377 7075
710 7075
1133 7175
229 7175
402 7175
234 7275
239 7275
387 7275
2647 7375
722 7375
404 7410
113 7475
121 7475
232 7475
530 7510
1016 7575
198 7675
113 7775
1322 7875
2759 7875
371 7875
82 7875
100 7975
1052 7975
1196 7975
209 7975
908 7975
989 7975
994 7975
138 8075
218 8075
326 8075
808 8075
1283 8110
234 8175
776 8175
1025 8275
158 8275
1812 8275
913 8275
1022 8375
590 8375
1611 8475
2365 8475
669 8475
811 8475
124 8575
404 8575
975 8575
142 8675
193 8675
351 8675
354 8675
1562 8710
1563 8710
1064 8775
1224 8775
414 8775
47 8775
702 8975
818 8975
266 9075
299 9075
413 9075
71 9075
90 9075
105 9175
437 9175
1330 9210
551 9275
1262 9375
511 9375
63 9375
662 9375
577 9410
185 9475
1036 9675
1064 9675
177 9675
401 9675
1087 9775
158 9775
208 9775
352 9775
764 9775
858 9775
959 9775
2336 9810
2576 9875
380 9875
93 9875
279 9975
281 9975
1046 10075
138 10075
399 10075
810 10075
222 10110
1232 10173
1160 10175
147 10175
89 10275
96 10275
234 10310
1031 10375
2191 10375
802 10375
887 10375
755 10475
112 10575
120 10575
184 10575
209 10575
335 10575
61 10575
73 10575
77 10575
78 10575
811 10610
1068 10675
1180 10675
825 10675
913 10675
150 10775
168 10775
331 10775
365 10775
367 10875
285 10975
296 10975
865 10975
924 10975
934 10975
995 10975
213 11075
2559 11075
285 11075
164 11175
253 11175
235 11275
2579 11275
84 11275
854 11275
2313 11283
1771 11375
203 11375
295 11375
346 11475
347 11475
1277 11573
129 11575
868 11575
436 11675
770 11675
999 11675
246 11710
1256 11773
1257 11773
2162 11875
314 11875
317 11875
49 11875
683 11875
2828 11876
360 11975
366 11975
539 11975
