"Disco"
1067 778
1174 911
1181 1007
1209 1448
1770 1454
902 1524
973 1872
1506 2086
930 2265
1771 2268
798 2534
889 2540
1433 2653
634 2999
1249 3097
975 3193
896 3228
936 3333
1087 3352
1258 3529
1324 3619
1596 3668
724 3696
1389 4018
1737 4427
673 4531
991 4764
960 4852
94 4950
1009 5103
1160 5369
1055 5427
1175 5505
1786 5719
399 5747
732 5992
1229 6020
933 6045
1693 6107
1766 6218
1800 6305
1010 6341
599 6609
856 6916
385 6943
552 7069
1083 7157
2030 7346
1036 7518
782 7711
669 7889
1333 8118
954 8274
663 8373
772 8432
558 8522
987 8724
1108 8737
288 8914
271 8946
694 8982
638 9065
751 9245
1488 9350
1775 9528
253 9593
1038 9726
1082 10169
650 10535
1539 10603
396 10650
870 10672
1755 10828
550 10861
1070 11025
1148 11234
278 11351
281 11542
912 11821
1863 11962
1735 12053
1626 12230
1020 12231
993 12299
976 12390
1583 12459
1269 12503
1167 13166
1774 13248
1465 13337
1771 13368
1094 13379
1832 13459
1053 13749
484 13861
1440 14051
380 14166
750 14287
249 14498
270 14585
1176 14766
1009 14983
865 15109
1187 15383
924 15613
94 15614
1507 15684
1952 16130
1502 16261
1691 16261
1563 16305
1086 16310
342 16490
1186 16539
1363 16855
1406 16988
1068 16993
604 17014
1811 17030
552 17071
438 17108
686 17297
666 17446
659 17489
993 17616
1463 18114
1256 18119
1698 18425
617 18508
1734 18556
1084 18564
900 18586
1084 18612
454 18622
949 18667
1225 18707
600 18722
700 18951
1672 19028
1332 19037
1171 19119
820 19233
1160 19609
721 19622
492 19747
902 19755
1297 19941
1488 20019
646 20060
1002 20125
468 20145
1066 20206
1823 20274
1013 20375
1257 20390
918 20554
629 20746
686 20822
1121 20865
734 20878
1850 21014
1041 21056
1045 21280
1602 21431
64 21471
1440 21482
816 21787
553 21819
1004 21968
968 22167
958 22335
1143 22371
1155 22501
680 22553
793 22625
837 22711
683 22728
989 22816
797 22839
511 22886
687 22996
1151 23027
1943 23132
1980 23379
680 23476
1126 23540
888 23599
1925 23889
871 23958
865 24053
648 24239
1985 24629
943 24633
1170 24678
855 24696
1154 24984
1522 25224
1274 25428
1208 25636
1543 25777
978 25920
1773 25969
1733 26075
993 26105
1442 26250
1195 26358
1052 26490
1987 26556
506 26812
1439 26895
991 27176
888 27178
1350 27188
1125 27293
1052 27415
576 27714
1587 27719
1464 27757
860 27769
1860 28176
1472 28423
984 28533
1417 28583
1569 28661
318 29313
473 29437
1147 29465
773 29478
942 29739
1415 29763
455 29991
1515 30019
729 30110
1658 30137
893 30422
928 30474
1936 30553
435 30603
1487 30979
1054 31054
872 31104
678 31114
850 31119
568 31234
536 31273
424 31293
331 31577
1431 31594
1288 31838
1188 31899
1062 31932
564 32141
772 32144
1274 32189
1966 32198
1318 32220
1546 32585
490 32596
1433 32614
1382 32627
1121 32896
1784 32908
1152 33155
1516 33445
939 33568
1523 33664
869 33694
1309 33813
587 33861
118 33915
723 34001
1604 34053
1941 34070
981 34112
1035 34191
1044 34229
479 34617
1553 34628
1849 34699
849 34848
1062 34996
1626 35192
1809 35439
1980 35442
1665 35530
921 35581
1198 35704
1051 35750
1280 35764
648 35858
831 36107
616 36115
697 36318
1075 36895
788 37099
821 37125
1301 37210
1887 37233
1730 37388
1000 37454
1139 37481
805 37505
880 37621
434 37677
1138 37684
1859 37865
1702 37876
1146 38039
1346 38126
717 38248
1052 38283
1023 38408
1113 38603
958 38882
1604 38885
710 38954
623 39047
829 39093
786 39389
861 39521
606 39530
925 39751
611 39778
480 39965
808 40083
905 40128
1069 40268
821 40329
1293 40522
1228 40543
1343 40782
1685 40994
918 41012
616 41077
704 41204
952 41317
1293 41339
1575 41364
1554 41598
1888 41729
1434 41740
709 41765
821 41929
239 42124
1175 42181
1306 42545
1510 42665
1494 43063
625 43447
826 43750
876 43750
1706 43754
1674 44033
797 44037
619 44119
373 44144
1129 44182
1467 44345
629 44359
336 44392
1688 44836
1057 45128
700 45176
209 45364
726 45734
1533 45815
1727 45838
607 45893
1538 46035
1402 46050
624 46059
1473 46257
916 46435
913 46458
1630 46564
653 46585
1816 46886
1680 46895
740 47179
1058 47258
1268 47352
438 47407
799 47446
599 47589
1250 47756
1499 47827
838 47838
896 47911
1661 47980
1065 48009
1761 48037
801 48370
710 48396
209 48441
781 48484
1561 48868
1538 48929
838 49582
1960 49613
469 49649
989 49657
456 49793
595 49816
2005 50120
777 50432
2067 50458
1794 50512
538 50606
1109 50657
1716 50700
983 50705
1096 50749
1287 51082
1698 51406
481 51877
1374 51933
1285 51938
1676 52021
422 52063
881 52065
1490 52176
1904 52284
1115 52405
1405 52499
841 52693
1594 52830
1324 52921
1086 52996
1012 53079
897 53269
884 53494
1061 53624
1805 53631
1318 53657
301 54005
1945 54009
572 54018
275 54038
1878 54166
1188 54394
1962 54403
642 54499
775 54535
1586 54688
